title,type,release_year,age_certification,runtime,genre,production_countries,seasons,imdb_votes,tmdb_popularity,average_score
Luna Park,SHOW,2021,TV-MA,50,drama,['IT'],1,721.0,4.545,7.345
GREAT PRETENDER,SHOW,2020,TV-MA,23,drama,['JP'],1,4902.0,13.641,7.87
Superstar,SHOW,2021,,41,documentation,['US'],1,43.0,0.689,7.3
"Vendetta: Truth, Lies and The Mafia",SHOW,2021,TV-MA,0,documentation,[],1,232.0,1.405,6.82
Family Reunion,SHOW,2019,TV-PG,29,comedy,['US'],5,2632.0,18.784,7.57
Motel Makeover,SHOW,2021,,30,reality,['CA'],1,720.0,1.425,5.2
Monsters Inside: The 24 Faces of Billy Milligan,SHOW,2021,TV-MA,61,documentation,[],1,3397.0,16.88,6.84
The Unlikely Murderer,SHOW,2021,TV-MA,46,drama,['SE'],1,4129.0,4.575,7.285
"Boo, Bitch",SHOW,2022,TV-14,25,scifi,['US'],1,2203.0,481.983,6.275
Octonauts: Above & Beyond,SHOW,2021,TV-Y,25,animation,['KR'],2,82.0,4.775,7.925000000000001
Queen,SHOW,2022,TV-MA,49,drama,['PL'],1,815.0,8.782,7.335
Have You Seen This Man?,SHOW,2019,,39,documentation,['US'],2,,25.165,
NYPD Blue,SHOW,1993,TV-14,46,drama,['US'],12,13532.0,19.726,7.545
The Croods: Family Tree,SHOW,2021,,24,family,['US'],2,1965.0,54.725,7.05
Turning Point: 9/11 and the War on Terror,SHOW,2021,TV-14,62,war,['US'],1,9132.0,7.209,7.785
Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,documentation,['ES'],2,890.0,712.899,7.67595
냉면 랩소디,SHOW,2021,TV-PG,49,documentation,['KR'],1,25.0,1.765,6.05
HQ Barbers,SHOW,2021,TV-14,24,comedy,['NG'],1,,0.84,
On the Verge,SHOW,2021,TV-MA,32,comedy,['FR'],1,2961.0,8.188,6.040000000000001
Murderville,SHOW,2022,TV-MA,34,comedy,['US'],1,11466.0,5.846,6.6899999999999995
Scaredy Cats,SHOW,2021,TV-G,29,scifi,['US'],1,349.0,7.585,6.705
The Five Juanas,SHOW,2021,TV-MA,39,drama,['MX'],1,1813.0,63.62,7.28
A Sinister Sect: Colonia Dignidad,SHOW,2021,,53,documentation,['DE'],1,,2.503,6.9399999999999995
Jailbirds New Orleans,SHOW,2021,TV-MA,41,documentation,['US'],1,214.0,1.96,6.949999999999999
Snowflake Mountain,SHOW,2022,TV-MA,38,reality,['GB'],1,691.0,3.681,5.965
Back to 15,SHOW,2022,TV-14,0,drama,['BR'],1,662.0,5.829,6.635
"Young, Famous & African",SHOW,2022,TV-MA,43,reality,['ZA'],1,417.0,5.222,6.885000000000001
Judge Steve Harvey,SHOW,2022,,44,comedy,['US'],1,247.0,3.712,5.0
Misfit: The Series,SHOW,2021,,24,comedy,['NL'],1,77.0,2.178,7.785
Bad Sport,SHOW,2021,TV-MA,68,crime,[],1,2151.0,3.382,7.4350000000000005
The Billion Dollar Code,SHOW,2021,TV-MA,67,drama,['DE'],1,8164.0,11.997,8.19
Christmas Flow,SHOW,2021,TV-MA,50,romance,['FR'],1,728.0,7.289,6.455
ESL Bootcamp: Immortals,SHOW,2017,TV-14,23,reality,[],1,,,
The World's Most Amazing Vacation Rentals,SHOW,2021,TV-PG,34,documentation,['US'],2,1317.0,6.262,7.18
Gormiti,SHOW,2018,TV-Y,11,comedy,"['ES', 'IT']",4,113.0,4.851,7.24
Remarriage & Desires,SHOW,2022,TV-14,62,drama,['KR'],1,459.0,56.948,7.55015
True Story,SHOW,2021,TV-MA,39,drama,['US'],1,17567.0,42.104,7.44
Two Summers,SHOW,2022,TV-PG,46,thriller,['BE'],1,2867.0,39.696,6.9375
The PJs,SHOW,1999,TV-14,22,comedy,['US'],3,3840.0,9.483,7.18
Supermarket Sweep,SHOW,2020,TV-PG,42,family,['US'],3,620.0,1.102,7.014999999999999
Marvel's Hit-Monkey,SHOW,2021,TV-MA,24,action,['US'],1,5991.0,48.965,8.0
Twenty Somethings: Austin,SHOW,2021,TV-MA,32,reality,['US'],1,462.0,2.018,4.125
Insiders,SHOW,2021,TV-MA,46,reality,['ES'],2,742.0,4.397,5.705
"Sex, Love & Goop",SHOW,2021,TV-MA,35,reality,['US'],1,768.0,5.597,5.505000000000001
The Endgame,SHOW,2022,TV-14,42,crime,['US'],1,4347.0,16.351,7.714999999999999
MaveriX,SHOW,2022,TV-G,23,drama,['AU'],1,140.0,9.568,7.0
New Heights,SHOW,2021,TV-MA,48,drama,['CH'],1,525.0,8.664,7.404999999999999
King of Stonks,SHOW,2022,TV-MA,47,comedy,['DE'],1,318.0,9.01,6.29
The Hitchhiker's Guide to the Galaxy,SHOW,1981,TV-PG,32,scifi,['GB'],1,10934.0,6.655,8.1
The Raincoat Killer: Chasing a Predator in Korea,SHOW,2021,TV-MA,48,documentation,['KR'],1,2172.0,18.734,6.625
Fruits Basket,SHOW,2001,TV-PG,24,animation,['JP'],1,5743.0,11.919,7.78
New World,SHOW,2021,,69,reality,['KR'],1,,1.762,7.3
Rebelde,SHOW,2022,TV-MA,40,drama,['MX'],2,2492.0,138.589,6.954750000000001
The Hungry and the Hairy,SHOW,2021,TV-14,63,reality,['KR'],1,243.0,3.132,7.85
Inside Job,SHOW,2021,TV-MA,28,comedy,['US'],2,16616.0,42.395,7.989999999999999
Bad Vegan: Fame. Fraud. Fugitives.,SHOW,2022,TV-MA,52,documentation,['US'],1,6134.0,3.403,5.785
jeen-yuhs,SHOW,2022,TV-MA,93,documentation,['US'],1,8319.0,3.852,7.695
Beyblade Burst Surge,SHOW,2020,TV-Y,23,animation,['JP'],1,30.0,7.501,9.015
The Way of the Househusband,SHOW,2021,TV-MA,18,animation,['JP'],1,3724.0,20.159,8.01595
Alchemy of Souls,SHOW,2022,TV-14,80,drama,['KR'],1,878.0,108.72,8.399999999999999
JAPAN SINKS: People of Hope,SHOW,2021,TV-14,55,scifi,['JP'],1,5.0,7.557,6.425000000000001
The Curse of Von Dutch: A Brand to Die For,SHOW,2021,,56,documentation,['US'],1,,0.698,9.1
The Devil You Know,SHOW,2019,TV-MA,43,crime,['US'],2,681.0,0.843,7.42
I Am Georgina,SHOW,2022,TV-14,41,reality,['ES'],1,2879.0,43.523,5.735
Oats Studios,SHOW,2017,TV-MA,12,scifi,['US'],1,1512.0,8.612,7.3
The Mole,SHOW,2001,TV-14,47,reality,"['BE', 'US']",5,1155.0,2.189,7.81
Our Blues,SHOW,2022,TV-MA,66,drama,['KR'],1,1150.0,23.177,8.71
Poorly Drawn Lines,SHOW,2021,,11,animation,['US'],1,186.0,2.911,6.835
"Mom, Don't Do That!",SHOW,2022,TV-MA,53,comedy,['TW'],1,87.0,116.074,7.8
Tear Along the Dotted Line,SHOW,2021,TV-14,19,drama,['IT'],1,8053.0,24.559,8.585
Our Beloved Summer,SHOW,2021,TV-14,61,comedy,['KR'],1,,17.209,9.01
The Club,SHOW,2021,TV-14,47,drama,['TR'],2,7810.0,8.116,7.69
Blown Away: Christmas,SHOW,2021,TV-PG,29,reality,[],1,502.0,0.6,7.225
Your Life is a Joke,SHOW,2021,TV-MA,37,comedy,['DE'],1,87.0,0.76,4.550000000000001
The Seven Deadly Sins,SHOW,2014,TV-14,25,scifi,['JP'],5,31085.0,25.225,8.27635
Dragons: The Nine Realms,SHOW,2021,TV-G,24,action,['US'],2,375.0,51.765,6.615
VOIR,SHOW,2021,TV-MA,20,documentation,['US'],1,1323.0,1.35,7.140000000000001
Tomorrow,SHOW,2022,TV-14,61,drama,['KR'],1,8564.0,30.75,8.2119
The Motive,SHOW,2021,,35,crime,[],1,1472.0,11.281,5.665
Project Bakeover,SHOW,2021,,44,,[],1,,0.709,
Catch! Teenieping,SHOW,2020,TV-Y,12,,['KR'],2,,0.6,
Yu-Gi-Oh! GX,SHOW,2004,TV-Y,23,action,['JP'],4,4601.0,42.741,7.545
Catching Killers,SHOW,2021,TV-MA,41,crime,['US'],2,3250.0,12.506,7.199999999999999
Patton Oswalt: I Love Everything,SHOW,2020,,60,,[],1,,,
The Witcher: A Look Inside the Episodes,SHOW,2020,,6,documentation,['GB'],1,158.0,9.73,6.435
He-Man and the Masters of the Universe,SHOW,2021,TV-Y7,25,animation,['US'],3,1679.0,22.627,6.585100000000001
Stories of a Generation - with Pope Francis,SHOW,2021,TV-14,46,documentation,['IT'],1,216.0,1.71,7.575
The Fastest,SHOW,2021,TV-PG,35,reality,[],1,83.0,1.6,6.0
Bulgasal: Immortal Souls,SHOW,2021,TV-MA,71,scifi,['KR'],1,2063.0,10.958,7.795
Vampires,SHOW,2020,TV-MA,40,scifi,['FR'],1,1289.0,14.702,6.725
Strawberry Shortcake,SHOW,2003,TV-Y,23,animation,['US'],4,13.0,31.584,7.105
The Creature Cases,SHOW,2022,TV-Y,29,animation,['US'],1,88.0,21.913,7.9
Elite Short Stories: Samuel Omar,SHOW,2021,,12,comedy,['ES'],1,666.0,41.801,6.699999999999999
Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,,13,comedy,['ES'],1,704.0,49.804,6.705
10 Things I Hate About You,SHOW,2009,TV-14,22,comedy,['US'],1,6001.0,9.38,7.48
Animal,SHOW,2021,TV-PG,46,documentation,"['BR', 'US']",2,1181.0,4.822,8.275
Pororo the Little Penguin,SHOW,2003,,9,scifi,['KR'],7,91.0,4.404,5.9
Last Exile,SHOW,2003,TV-PG,25,scifi,['JP'],2,3636.0,13.746,7.825
School Rumble,SHOW,2004,TV-PG,24,comedy,['JP'],2,2008.0,6.875,7.955
Reasonable Doubt: A Tale of Two Kidnappings,SHOW,2021,TV-MA,47,crime,['MX'],1,195.0,3.497,7.449999999999999
Ridley Jones,SHOW,2021,TV-Y,28,animation,['US'],3,232.0,9.494,6.3999999999999995
Where Is Marta?,SHOW,2021,,63,crime,['ES'],1,1267.0,2.99,7.23
The Journalist,SHOW,2022,TV-14,51,crime,['JP'],1,608.0,6.078,7.645
Adventure Beast,SHOW,2021,TV-MA,19,comedy,['US'],1,569.0,3.268,6.43
Falling in Love Like a Romantic Drama,SHOW,2018,TV-14,40,reality,['JP'],3,,3.178,10.0
Ultimate Survival WWII,SHOW,2019,,44,documentation,[],1,28.0,0.982,8.4
Kaleido Star,SHOW,2003,TV-14,24,scifi,['JP'],3,890.0,10.427,8.0
The Orbital Children,SHOW,2022,TV-14,32,scifi,['JP'],2,564.0,11.016,7.12
Saturday Morning All Star Hits!,SHOW,2021,TV-14,23,animation,['US'],1,948.0,2.598,7.085
Love Never Lies,SHOW,2021,,49,reality,['ES'],1,250.0,4.323,6.27
Wild Crime,SHOW,2021,,40,documentation,['US'],1,489.0,3.36,6.635
The Unusual Suspects,SHOW,2021,,51,comedy,['AU'],1,686.0,3.388,7.860000000000001
The Neighbor,SHOW,2019,TV-MA,29,comedy,['ES'],2,2152.0,11.332,6.675000000000001
Grand Crew,SHOW,2021,TV-14,21,comedy,['US'],1,1408.0,5.246,6.359999999999999
Dig Deeper: The Disappearance of Birgit Meier,SHOW,2021,,60,crime,['DE'],1,1881.0,2.293,7.705
Selling Tampa,SHOW,2021,TV-MA,40,reality,['US'],1,797.0,1.82,7.25
Love is Blind: Japan,SHOW,2022,TV-PG,57,reality,['JP'],2,535.0,2.581,7.425
Candified: Home For The Holidays,SHOW,2021,,42,reality,['US'],2,22.0,0.6,4.7
Where's Waldo?,SHOW,2019,TV-Y7,22,comedy,['US'],2,92.0,3.544,8.75
Kayko and Kokosh,SHOW,2021,TV-PG,15,animation,['PL'],2,324.0,3.432,6.665
Coming Out Colton,SHOW,2021,TV-MA,33,reality,['US'],1,1142.0,2.167,7.27
Café Minamdang,SHOW,2022,,64,drama,['KR'],1,131.0,51.111,7.24
Samurai Champloo,SHOW,2004,TV-MA,23,action,['JP'],1,46720.0,17.733,8.535
Sea Power,SHOW,2021,TV-14,48,documentation,['US'],1,44.0,1.6,7.7
Peckham's Finest,SHOW,2021,,33,reality,['GB'],1,12.0,0.726,5.4
Joe Millionaire: For Richer or Poorer,SHOW,2022,,47,romance,['US'],1,158.0,13.261,6.4
He's Expecting,SHOW,2022,TV-PG,26,drama,['JP'],1,3019.0,11.314,3.3
Tiger King: The Doc Antle Story,SHOW,2021,TV-MA,42,crime,['US'],1,1564.0,4.16,6.525
Forecasting Love and Weather,SHOW,2022,TV-14,66,drama,['KR'],1,1617.0,13.284,7.964999999999999
You Don't Know Me,SHOW,2021,,56,drama,['GB'],1,4037.0,6.332,6.785
Russell Howard: Lubricant,SHOW,2021,,63,comedy,['GB'],1,828.0,1.546,6.435
Storybots Laugh Learn Sing,SHOW,2021,,0,family,[],1,,0.695,
In the Flesh,SHOW,2013,TV-14,57,drama,['GB'],2,13231.0,11.358,7.735
The Family That Sings Together: The Camargos,SHOW,2021,,39,documentation,['BR'],1,45.0,1.002,5.3
Attack on Pearl Harbor: Minute by Minute,SHOW,2021,TV-14,45,documentation,['GB'],1,68.0,3.377,7.5
Aranyak,SHOW,2021,TV-MA,43,thriller,['IN'],1,7629.0,4.389,7.915000000000001
Single’s Inferno,SHOW,2021,TV-PG,61,reality,['KR'],2,1608.0,4.016,7.785
Neymar: The Perfect Chaos,SHOW,2022,TV-MA,55,documentation,"['BR', 'US']",1,3158.0,31.57,7.0922
Summer Heat,SHOW,2022,TV-MA,48,drama,['BR'],1,281.0,7.658,6.81
Jeopardy! National College Championship,SHOW,2022,TV-PG,42,,['US'],1,,2.587,
The Future Diary,SHOW,2021,TV-PG,34,reality,['JP'],2,129.0,2.677,7.725
Crime Scene: The Times Square Killer,SHOW,2021,TV-MA,49,thriller,['US'],1,3974.0,5.848,6.956250000000001
Getting Curious with Jonathan Van Ness,SHOW,2022,TV-MA,26,comedy,['US'],1,741.0,2.01,7.365
Elite Short Stories: Patrick,SHOW,2021,TV-MA,12,comedy,['ES'],1,737.0,51.19,6.835
Sam & Cat,SHOW,2013,TV-G,24,comedy,['US'],1,9744.0,29.349,6.8549999999999995
City of Angels | City of Death,SHOW,2021,,44,documentation,['US'],1,339.0,3.559,7.515000000000001
Your Pretty Face Is Going to Hell,SHOW,2013,TV-MA,11,comedy,['US'],4,2361.0,5.107,7.640000000000001
Let the World See,SHOW,2022,,33,documentation,['US'],1,119.0,1.166,8.7
Queer Eye Germany,SHOW,2022,TV-14,50,reality,['DE'],1,1114.0,1.621,4.55
The Kardashians,SHOW,2022,TV-14,47,reality,['US'],1,879.0,681.069,6.735
Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,31,comedy,['IT'],1,964.0,2.556,7.095
Love Me,SHOW,2021,,43,drama,['AU'],1,,10.126,7.930000000000001
Yeh Kaali Kaali Ankhein,SHOW,2022,TV-MA,40,drama,['IN'],1,,5.259,7.48
Daniel Sloss: Live Shows,SHOW,2018,TV-MA,60,comedy,['US'],1,3443.0,1.694,8.44
Business Proposal,SHOW,2022,TV-14,61,drama,['KR'],1,7806.0,183.465,8.285
Fishbowl Wives,SHOW,2022,TV-MA,43,drama,['JP'],1,907.0,27.937,6.475
First-Time Buyer,SHOW,2021,,15,,['US'],2,,0.6,
My Liberation Notes,SHOW,2022,TV-MA,68,drama,['KR'],1,1400.0,16.528,8.344999999999999
Blippi Wonders,SHOW,2021,TV-Y,7,animation,['US'],1,21.0,1.557,6.199999999999999
Vagabond,SHOW,2019,TV-MA,63,drama,['KR'],1,7982.0,29.264,8.41375
Sonic X,SHOW,2003,TV-Y7,21,family,['JP'],3,4709.0,37.945,6.975
Quick Draw,SHOW,2013,TV-14,23,western,['US'],2,1467.0,2.419,7.23
The Wonder Years,SHOW,2021,TV-PG,21,drama,['US'],1,3541.0,16.527,6.645
Human Resources,SHOW,2022,TV-MA,27,animation,['US'],1,5579.0,21.344,7.025
WWII in Color: Road to Victory,SHOW,2021,,51,documentation,['GB'],1,1684.0,8.514,8.155
The Thundermans,SHOW,2013,TV-G,24,action,['US'],4,5340.0,62.125,6.944999999999999
The Big Shot Game Show,SHOW,2022,,49,reality,['BR'],1,26.0,1.011,8.1
Word Party Presents: Math!,SHOW,2021,,0,family,['US'],1,14.0,1.003,6.9
The Killer Speaks,SHOW,2013,TV-14,43,documentation,['US'],2,303.0,1.197,7.755
Shtisel,SHOW,2013,TV-14,49,drama,['IL'],3,7062.0,14.873,8.58
Ronningmaen: Ttwineun Nom Wie Noneun Nom,SHOW,2021,,40,reality,['KR'],1,14.0,6.329,7.4
The Prince of Tennis,SHOW,2001,TV-PG,23,comedy,['JP'],13,9.0,48.027,7.775
Inborn Pair,SHOW,2011,TV-14,43,drama,['TW'],1,108.0,4.989,4.5
Tokyo Majin Gakuen Kenpucho,SHOW,2007,TV-MA,24,action,['JP'],2,122.0,5.894,6.9350000000000005
Office Girls,SHOW,2011,TV-14,46,comedy,['TW'],1,153.0,9.047,7.1850000000000005
Midnight Asia: Eat · Dance · Dream,SHOW,2022,TV-MA,37,documentation,['SG'],1,518.0,1.766,6.5
I Love Jenni,SHOW,2013,TV-14,43,comedy,['US'],3,105.0,1.437,8.4
Only Jokes Allowed,SHOW,2022,TV-MA,16,comedy,['ZA'],1,45.0,1.629,7.45
Savage Rhythm,SHOW,2022,TV-MA,38,drama,['CO'],1,28.0,82.74,7.115
America's Got Talent: Extreme,SHOW,2022,,84,reality,['US'],1,97.0,48.926,7.65
The Return,SHOW,2013,TV-14,44,drama,"['MX', 'US']",1,486.0,186.167,7.475
MasterChef Junior,SHOW,2013,TV-PG,43,reality,['US'],8,2685.0,39.122,6.869999999999999
The Fame Game,SHOW,2022,,44,drama,['IN'],1,,3.551,7.3
Ancient Aliens,SHOW,2010,TV-PG,47,scifi,['US'],18,21.0,32.861,7.359999999999999
Bullsh*t the Game Show,SHOW,2022,TV-14,0,reality,['US'],1,750.0,1.125,6.79
Heroic Age,SHOW,2007,TV-PG,23,animation,['JP'],1,532.0,5.338,7.199999999999999
Two Fathers,SHOW,2013,TV-14,44,comedy,['TW'],1,59.0,1.762,7.65
Iron Chef: Quest for an Iron Legend,SHOW,2022,TV-G,48,reality,['US'],1,382.0,4.182,7.199999999999999
My Name,SHOW,2021,TV-MA,50,thriller,['KR'],1,19737.0,86.286,8.135
Life & Beth,SHOW,2022,,29,comedy,['US'],1,,4.404,6.8500000000000005
Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,comedy,['IT'],1,209.0,1.302,6.765000000000001
The Ignorant Angels,SHOW,2022,,49,drama,['IT'],1,,5.859,7.57
Hunter x Hunter,SHOW,2011,TV-14,23,action,['JP'],3,92162.0,178.265,8.96
Basketball and Other Things,SHOW,2022,,22,documentation,['US'],1,,0.6,
The Puppet Master: Hunting the Ultimate Conman,SHOW,2022,TV-MA,42,documentation,['GB'],1,6370.0,6.409,6.9538
Midnight at the Pera Palace,SHOW,2022,TV-14,44,thriller,['TR'],1,7377.0,5.849,7.105
Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,reality,['BR'],1,457.0,8.147,6.395
The Guardians of Justice,SHOW,2022,TV-MA,29,action,['US'],1,,55.768,7.12
"BASTARD‼ -Heavy Metal, Dark Fantasy-",SHOW,2022,TV-MA,25,animation,['JP'],1,854.0,23.009,6.91
Rock of Love with Bret Michaels,SHOW,2007,TV-14,45,music,['US'],3,1866.0,1.898,4.74
The Andy Warhol Diaries,SHOW,2022,TV-MA,66,documentation,['US'],1,1844.0,1.844,7.77
Life After Death with Tyler Henry,SHOW,2022,TV-MA,43,reality,['US'],1,913.0,2.222,5.925000000000001
"Love, Life & Everything in Between",SHOW,2022,TV-14,27,comedy,"['EG', 'LB', 'MA', 'SA', 'TN']",1,94.0,3.344,6.0
Jump Like a Witch,SHOW,2022,TV-PG,92,reality,['KR'],1,,1.62,5.5
Secrets of Summer,SHOW,2022,TV-Y,30,drama,['ES'],1,131.0,5.03,7.23
Standing Up,SHOW,2022,TV-MA,47,comedy,['FR'],1,939.0,1.854,6.720000000000001
WWE NXT: Level Up,SHOW,2022,,40,drama,['US'],1,8.0,17.522,6.9
Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,comedy,['IN'],1,1680.0,6.09,6.73
800 Meters,SHOW,2022,TV-MA,53,documentation,['ES'],1,560.0,2.177,6.2
Dead End: Paranormal Park,SHOW,2022,TV-Y7,27,animation,['GB'],1,,26.566,8.47
Adoption Day,SHOW,2021,,6,documentation,['US'],1,,0.6,
Best Animal Friends,SHOW,2021,,3,,['US'],1,,0.6,
Smother-In-Law,SHOW,2022,TV-MA,25,comedy,['BR'],1,130.0,2.507,6.83
Cracow Monsters,SHOW,2022,TV-MA,52,scifi,['PL'],1,1694.0,119.993,6.355
Is It Cake?,SHOW,2022,TV-PG,39,reality,['US'],1,2411.0,3.846,6.77
Team Zenko Go,SHOW,2022,TV-Y,20,action,['US'],1,33.0,2.104,7.55
The Principles of Pleasure,SHOW,2022,TV-MA,51,documentation,['US'],1,1121.0,4.446,6.050000000000001
Roman to the Rescue,SHOW,2021,,24,family,[],1,12.0,,7.0
My Little Pony: Make Your Mark,SHOW,2022,TV-Y,45,comedy,['US'],1,136.0,400.035,7.145
The Real Dirty Dancing,SHOW,2022,TV-14,44,reality,['US'],1,131.0,6.193,5.5
Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,2022,TV-14,61,documentation,['BR'],1,525.0,5.81,6.58
Pedal to Metal,SHOW,2022,TV-MA,0,drama,['MX'],1,59.0,5.668,7.32
Making Fun,SHOW,2022,TV-PG,41,reality,['US'],1,602.0,5.137,7.199999999999999
Trivia Quest,SHOW,2022,TV-G,9,family,['US'],1,202.0,3.207,5.915
The Wrong Mans,SHOW,2013,TV-MA,30,comedy,['GB'],2,7307.0,8.19,7.6850000000000005
Gargantia on the Verdurous Planet,SHOW,2013,TV-14,23,scifi,['JP'],2,1635.0,15.993,7.48
Date a Live,SHOW,2013,TV-14,24,scifi,['JP'],4,3022.0,85.503,7.864999999999999
Top Boy,SHOW,2011,TV-MA,48,drama,['GB'],2,24165.0,14.536,8.030000000000001
Robocar Poli,SHOW,2011,TV-Y,14,animation,['KR'],4,126.0,11.341,6.965
Please Like Me,SHOW,2013,TV-MA,26,drama,['AU'],4,17450.0,8.951,8.26
The Ultimatum: Marry or Move On,SHOW,2022,TV-MA,49,reality,['US'],1,1759.0,2.696,5.99
Gungrave,SHOW,2003,TV-MA,25,action,['JP'],1,4849.0,13.476,8.004999999999999
Shaun the Sheep,SHOW,2007,TV-G,7,animation,['GB'],6,28.0,31.375,8.105
The Haunted Hathaways,SHOW,2013,TV-G,24,comedy,['US'],2,2538.0,17.079,6.195
Uta no Prince-sama,SHOW,2011,TV-14,24,comedy,['JP'],4,116.0,14.519,6.985
Infinite Stratos,SHOW,2011,TV-14,26,action,['JP'],2,1841.0,25.356,7.3549999999999995
Oreshura,SHOW,2013,TV-14,23,comedy,['JP'],1,632.0,20.072,6.220000000000001
Kitchen Nightmares,SHOW,2007,TV-14,44,reality,['US'],7,12646.0,21.435,7.625
Avatar: The Last Airbender,SHOW,2005,TV-Y7,24,scifi,['US'],3,303666.0,56.915,9.065
Nazi Megastructures,SHOW,2013,TV-14,44,war,['GB'],7,32.0,8.406,7.56
Maken-Ki! Battling Venus,SHOW,2011,TV-MA,25,comedy,['JP'],2,433.0,24.91,6.735
Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,scifi,['JP'],2,1165.0,12.324,7.525
State of Georgia,SHOW,2011,TV-14,22,comedy,['US'],1,1059.0,1.65,6.949999999999999
The Marked Heart,SHOW,2022,TV-MA,44,thriller,['CO'],2,1824.0,273.963,7.3333
Mako: Island of Secrets,SHOW,2013,TV-G,25,scifi,['AU'],4,4015.0,41.013,7.27
"That Winter, the Wind Blows",SHOW,2013,TV-MA,63,drama,['KR'],1,1836.0,5.05,7.675
Unsolved,SHOW,2004,TV-MA,24,documentation,[],3,,1.751,
Puella Magi Madoka Magica,SHOW,2011,TV-14,24,scifi,['JP'],1,9055.0,17.086,8.34
TIGER & BUNNY,SHOW,2011,TV-14,26,scifi,['JP'],2,998.0,14.385,7.390000000000001
Byron Baes,SHOW,2022,TV-MA,39,reality,['AU'],1,498.0,1.658,4.5
Kotaro Lives Alone,SHOW,2022,TV-14,27,animation,['JP'],1,2281.0,13.897,7.805000000000001
Project Runway,SHOW,2004,TV-PG,56,reality,['US'],19,10950.0,17.003,6.945
The Devil Is a Part-Timer!,SHOW,2013,TV-14,24,scifi,['JP'],2,6535.0,45.87,7.675
Married to Medicine,SHOW,2013,TV-14,43,reality,['US'],8,364.0,4.719,6.705
Super PupZ,SHOW,2022,TV-Y7,29,comedy,['CA'],1,104.0,2.232,8.3
Is This a Zombie?,SHOW,2011,TV-MA,26,scifi,['JP'],2,1705.0,18.899,6.65
Our Great National Parks,SHOW,2022,TV-PG,52,documentation,['US'],1,1684.0,2.583,8.004999999999999
Green Mothers' Club,SHOW,2022,,70,drama,['KR'],1,120.0,5.439,6.54
Welcome to Flatch,SHOW,2022,TV-14,22,comedy,['US'],1,967.0,26.254,6.2
Captive Audience: A Real American Horror Story,SHOW,2022,,46,crime,['US'],1,,6.902,10.0
Mai: A Mother's Rage,SHOW,2022,TV-MA,48,drama,['IN'],1,,4.327,9.28
Senzo: Murder of a Soccer Star,SHOW,2022,TV-MA,42,crime,"['US', 'ZA']",1,187.0,2.052,7.6
Samurai Rabbit: The Usagi Chronicles,SHOW,2022,TV-Y7,25,animation,['US'],1,407.0,5.716,6.765000000000001
The 7 Lives of Lea,SHOW,2022,TV-MA,45,drama,['FR'],1,2684.0,12.437,7.445
Yakamoz S-245,SHOW,2022,TV-MA,48,scifi,['TR'],1,5789.0,13.009,6.79
Thermae Romae Novae,SHOW,2022,TV-MA,29,comedy,['JP'],1,749.0,1.915,7.42
Jimmy Savile: A British Horror Story,SHOW,2022,TV-MA,85,documentation,['GB'],1,6536.0,3.341,6.91
First Day,SHOW,2020,,23,drama,['AU'],2,178.0,3.249,8.15
Higurashi: When They Cry,SHOW,2006,TV-MA,14,drama,['JP'],3,26.0,16.255,6.66
Welcome to Wedding Hell,SHOW,2022,TV-14,37,drama,['KR'],1,89.0,4.417,8.0
Nuevo Rico Nuevo Pobre,SHOW,2007,TV-MA,44,comedy,['CO'],1,211.0,13.94,7.56
Extraordinary Attorney Woo,SHOW,2022,,70,drama,['KR'],1,,511.033,8.56
Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,2022,TV-MA,61,documentation,['US'],1,6665.0,94.08,7.38
Cowboy Bebop,SHOW,1998,TV-14,25,western,['JP'],1,112887.0,34.769,8.775
Chicago P.D.,SHOW,2014,TV-14,42,drama,['US'],10,35309.0,302.633,8.33
Who Do You Believe?,SHOW,2022,,42,crime,['US'],1,,14.76,7.3
Borgen - Power & Glory,SHOW,2022,TV-MA,57,drama,['DK'],1,165.0,4.726,8.379999999999999
Stigma of the Wind,SHOW,2007,TV-14,25,scifi,['JP'],1,1640.0,17.942,7.52
Rurouni Kenshin,SHOW,1996,TV-14,25,action,['JP'],4,19012.0,63.142,8.57
Barbie: It Takes Two,SHOW,2022,TV-G,21,comedy,['US'],1,33.0,10.972,7.385
The Boss Baby: Back in the Crib,SHOW,2022,TV-Y7,24,animation,['US'],1,159.0,116.587,7.00335
Savage Beauty,SHOW,2022,TV-MA,51,drama,['US'],1,339.0,4.011,6.015000000000001
Blood Sisters,SHOW,2022,TV-MA,57,drama,"['NG', 'US']",1,867.0,6.182,6.914999999999999
Air Gear,SHOW,2006,TV-MA,24,action,['JP'],2,1269.0,11.42,7.38
Wild Babies,SHOW,2022,TV-PG,30,documentation,['GB'],1,421.0,3.289,7.77
Oliver Twist,SHOW,2007,TV-14,48,drama,['GB'],1,2886.0,9.947,7.119999999999999
African Knock Out Show,SHOW,2022,TV-14,32,,['US'],1,,0.839,
